15-dic-2025;;;;;;;;;;;
iShares Core MSCI EM IMI UCITS ETF;;;;;;;;;;;
Inception Date;30/05/2014;;;;;;;;;;
Fund Holdings as of;15/12/2025;;;;;;;;;;
Number of Securities;3.022,00;;;;;;;;;;
Shares Outstanding;709.449.982,00;;;;;;;;;;
;;;;;;;;;;;
Ticker dell'emittente;Nome;Settore;Asset Class;Valore di mercato;Ponderazione (%);Valore nozionale;Nominale;Prezzo;Area Geografica;Cambio;Valuta di mercato
8210;CHENBRO MICOM LTD;IT;Azionario;5.774.104,60;0,02;5.774.104,60;207.000,00;27,89;Taiwan;Taiwan Stock Exchange;TWD
1548;GENSCRIPT BIOTECH CORP;Salute;Azionario;5.760.761,76;0,02;5.760.761,76;3.486.000,00;1,65;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
AC;AYALA CORP;Industriali;Azionario;5.756.818,70;0,02;5.756.818,70;727.550,00;7,91;Filippine;Philippine Stock Exchange Inc.;PHP
601088;CHINA SHENHUA ENERGY LTD A;Energia;Azionario;5.755.562,64;0,02;5.755.562,64;1.015.285,00;5,67;Cina;Shanghai Stock Exchange;CNY
ANDINA.B;EMBOTELLADORA ANDINA SERIES B SA;Generi di largo consumo;Azionario;5.749.767,24;0,02;5.749.767,24;1.240.927,00;4,63;Cile;Santiago Stock Exchange;CLP
390;CHINA RAILWAY GROUP LTD H;Industriali;Azionario;5.724.971,25;0,02;5.724.971,25;11.512.000,00;0,50;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
900948;INNER MONGOLIA YITAI COAL LTD B;Energia;Azionario;5.708.718,75;0,02;5.708.718,75;3.044.650,00;1,88;Cina;Shanghai Stock Exchange;USD
968;XINYI SOLAR HOLDINGS LTD;IT;Azionario;5.706.281,84;0,02;5.706.281,84;14.802.000,00;0,39;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
MXN;MXN CASH;Liquidità e/o derivati;Contanti;5.679.871,59;0,02;5.679.871,59;102.104.212,00;5,56;Messico;--;MXN
1303;ELECTRICAL INDUSTRIES;Industriali;Azionario;5.677.797,07;0,02;5.677.797,07;1.816.169,00;3,13;Arabia Saudita;Saudi Stock Exchange;SAR
2588;BOC AVIATION LTD;Industriali;Azionario;5.667.008,14;0,02;5.667.008,14;595.951,00;9,51;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
IRCTC;INDIAN RAILWAY CATERING AND TOURIS;Industriali;Azionario;5.663.945,89;0,02;5.663.945,89;764.180,00;7,41;India;National Stock Exchange Of India;INR
392;BEIJING ENTERPRISES HOLDINGS LTD;Imprese di servizi di pubblica utilità;Azionario;5.659.311,61;0,02;5.659.311,61;1.317.000,00;4,30;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
KTY;GRUPA KETY SA;Materiali;Azionario;5.659.954,29;0,02;5.659.954,29;21.905,00;258,39;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
PNBHOUSING;PNB HOUSING FINANCE LTD;Finanziari;Azionario;5.645.968,73;0,02;5.645.968,73;555.588,00;10,16;India;National Stock Exchange Of India;INR
KLRHO.E;KILER HOLDING A.S.;Industriali;Azionario;5.644.556,92;0,02;5.644.556,92;1.034.359,00;5,46;Turchia;Istanbul Stock Exchange;TRY
1585;YADEA GROUP HOLDINGS LTD;Consumi Discrezionali;Azionario;5.636.425,32;0,02;5.636.425,32;3.634.000,00;1,55;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
1833;PING AN HEALTHCARE AND TECHNOLOGY;Generi di largo consumo;Azionario;5.616.469,65;0,02;5.616.469,65;2.999.800,00;1,87;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
4190;JARIR MARKETING;Consumi Discrezionali;Azionario;5.617.194,96;0,02;5.617.194,96;1.642.734,00;3,42;Arabia Saudita;Saudi Stock Exchange;SAR
2615;WAN HAI LINES LTD;Industriali;Azionario;5.617.408,98;0,02;5.617.408,98;2.239.005,00;2,51;Taiwan;Taiwan Stock Exchange;TWD
600309;WANHUA CHEMICAL GROUP LTD A;Materiali;Azionario;5.614.676,96;0,02;5.614.676,96;567.200,00;9,90;Cina;Shanghai Stock Exchange;CNY
6186;CHINA FEIHE LTD;Generi di largo consumo;Azionario;5.615.127,31;0,02;5.615.127,31;10.504.000,00;0,53;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
AMRT;PT SUMBER ALFARIA TRIJAYA;Generi di largo consumo;Azionario;5.611.720,97;0,02;5.611.720,97;49.220.700,00;0,11;Indonesia;Indonesia Stock Exchange;IDR
3264;ARDENTEC CORP;IT;Azionario;5.596.407,24;0,02;5.596.407,24;1.889.676,00;2,96;Taiwan;Gretai Securities Market;TWD
EXIDEIND;EXIDE INDUSTRIES LTD;Consumi Discrezionali;Azionario;5.590.143,70;0,02;5.590.143,70;1.361.833,00;4,10;India;National Stock Exchange Of India;INR
004020;HYUNDAI STEEL;Materiali;Azionario;5.589.596,65;0,02;5.589.596,65;257.746,00;21,69;Corea;Korea Exchange (Stock Market);KRW
047050;POSCO INTERNATIONAL CORP;Industriali;Azionario;5.583.993,93;0,02;5.583.993,93;150.990,00;36,98;Corea;Korea Exchange (Stock Market);KRW
307950;HYUNDAI AUTOEVER CORP;IT;Azionario;5.581.297,74;0,02;5.581.297,74;28.068,00;198,85;Corea;Korea Exchange (Stock Market);KRW
603259;WUXI APPTEC LTD A;Salute;Azionario;5.577.903,84;0,02;5.577.903,84;430.537,00;12,96;Cina;Shanghai Stock Exchange;CNY
AVI;AVI LTD;Generi di largo consumo;Azionario;5.567.734,56;0,02;5.567.734,56;904.420,00;6,16;Sud Africa;Johannesburg Stock Exchange;ZAR
586;CHINA CONCH VENTURE HOLDINGS LTD;Industriali;Azionario;5.549.607,75;0,02;5.549.607,75;4.323.000,00;1,28;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
BIOCON;BIOCON LTD;Salute;Azionario;5.545.127,86;0,02;5.545.127,86;1.287.931,00;4,31;India;National Stock Exchange Of India;INR
601988;BANK OF CHINA LTD A;Finanziari;Azionario;5.541.828,79;0,02;5.541.828,79;6.954.600,00;0,80;Cina;Shanghai Stock Exchange;CNY
CAMS;COMPUTER AGE MANAGEMENT SERVICES L;Industriali;Azionario;5.535.920,74;0,02;5.535.920,74;665.115,00;8,32;India;National Stock Exchange Of India;INR
PIRAMALFIN;PIRAMAL FINANCE LTD;Finanziari;Azionario;5.535.982,69;0,02;5.535.982,69;330.287,00;16,76;India;National Stock Exchange Of India;INR
NIND;NATIONAL INDUSTRIES GROUP HOLDING;Industriali;Azionario;5.533.907,07;0,02;5.533.907,07;5.642.379,00;0,98;Kuwait;Kuwait Stock Exchange;KWD
1020;BANK ALJAZIRA;Finanziari;Azionario;5.533.923,56;0,02;5.533.923,56;1.821.389,00;3,04;Arabia Saudita;Saudi Stock Exchange;SAR
310210;VORONOI INC;Salute;Azionario;5.523.360,24;0,02;5.523.360,24;38.874,00;142,08;Corea;Korea Exchange (Kosdaq);KRW
1111;SAUDI TADAWUL GROUP CO;Finanziari;Azionario;5.518.486,58;0,02;5.518.486,58;133.157,00;41,44;Arabia Saudita;Saudi Stock Exchange;SAR
9904;POU CHEN CORP;Consumi Discrezionali;Azionario;5.505.554,94;0,02;5.505.554,94;5.580.000,00;0,99;Taiwan;Taiwan Stock Exchange;TWD
LICHSGFIN;LIC HOUSING FINANCE LTD;Finanziari;Azionario;5.489.804,48;0,02;5.489.804,48;937.267,00;5,86;India;National Stock Exchange Of India;INR
CONCOR;CONTAINER CORPORATION OF INDIA LTD;Industriali;Azionario;5.490.004,79;0,02;5.490.004,79;990.808,00;5,54;India;National Stock Exchange Of India;INR
APOLLOTYRE;APOLLO TYRES LTD;Consumi Discrezionali;Azionario;5.490.365,94;0,02;5.490.365,94;983.537,00;5,58;India;National Stock Exchange Of India;INR
6060;ZHONGAN ONLINE P & C INSURANCE COR;Finanziari;Azionario;5.471.039,51;0,02;5.471.039,51;2.782.703,00;1,97;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
8464;NIEN MADE ENTERPRISE LTD;Consumi Discrezionali;Azionario;5.463.570,14;0,02;5.463.570,14;444.000,00;12,31;Taiwan;Taiwan Stock Exchange;TWD
6855;ASCENTAGE PHARMA GROUP INTERNATION;Salute;Azionario;5.460.853,64;0,02;5.460.853,64;746.200,00;7,32;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
TEL;PLDT INC;Comunicazione;Azionario;5.461.866,03;0,02;5.461.866,03;250.385,00;21,81;Filippine;Philippine Stock Exchange Inc.;PHP
CYRE3;CYRELA BRAZIL REALTY SA;Consumi Discrezionali;Azionario;5.453.565,05;0,02;5.453.565,05;891.464,00;6,12;Brasile;XBSP;BRL
2400;XD INC;Comunicazione;Azionario;5.452.560,09;0,02;5.452.560,09;676.200,00;8,06;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
REDINGTON;REDINGTON LTD;IT;Azionario;5.448.802,09;0,02;5.448.802,09;1.758.770,00;3,10;India;National Stock Exchange Of India;INR
OFSS;ORACLE FINANCIAL SERVICES SOFTWARE;IT;Azionario;5.446.004,19;0,02;5.446.004,19;62.019,00;87,81;India;National Stock Exchange Of India;INR
6121;SIMPLO TECHNOLOGY LTD;IT;Azionario;5.437.556,78;0,02;5.437.556,78;473.800,00;11,48;Taiwan;Gretai Securities Market;TWD
2228;XTALPI HOLDINGS LTD;Salute;Azionario;5.433.044,42;0,02;5.433.044,42;4.556.000,00;1,19;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
OPL;ORANGE POLSKA SA;Comunicazione;Azionario;5.435.343,38;0,02;5.435.343,38;1.942.242,00;2,80;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
INDF;INDOFOOD SUKSES MAKMUR;Generi di largo consumo;Azionario;5.427.927,54;0,02;5.427.927,54;13.351.500,00;0,41;Indonesia;Indonesia Stock Exchange;IDR
601211;GUOTAI HAITONG SECURITIES LTD A;Finanziari;Azionario;5.428.321,55;0,02;5.428.321,55;1.859.669,00;2,92;Cina;Shanghai Stock Exchange;CNY
CCC;CCC SA;Consumi Discrezionali;Azionario;5.395.196,73;0,02;5.395.196,73;153.437,00;35,16;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
000001;PING AN BANK LTD A;Finanziari;Azionario;5.381.220,71;0,02;5.381.220,71;3.291.451,00;1,63;Cina;Shenzhen Stock Exchange;CNY
1477;MAKALOT INDUSTRIAL LTD;Consumi Discrezionali;Azionario;5.371.956,45;0,02;5.371.956,45;573.164,00;9,37;Taiwan;Taiwan Stock Exchange;TWD
6415;SILERGY CORP;IT;Azionario;5.349.905,16;0,02;5.349.905,16;837.000,00;6,39;Taiwan;Taiwan Stock Exchange;TWD
301308;SHENZHEN LONGSYS ELECTRONICS LTD A;IT;Azionario;5.351.249,61;0,02;5.351.249,61;154.400,00;34,66;Cina;Shenzhen Stock Exchange;CNY
OBEROIRLTY;OBEROI REALTY LTD;Immobili;Azionario;5.344.067,25;0,02;5.344.067,25;292.824,00;18,25;India;National Stock Exchange Of India;INR
1229;LIEN HWA INDUSTRIAL HOLDINGS CORP;Generi di largo consumo;Azionario;5.335.015,51;0,02;5.335.015,51;3.553.109,00;1,50;Taiwan;Taiwan Stock Exchange;TWD
QL;QL RESOURCES;Generi di largo consumo;Azionario;5.321.660,67;0,02;5.321.660,67;5.458.370,00;0,97;Malesia;Bursa Malaysia;MYR
177;JIANGSU EXPRESSWAY LTD H;Industriali;Azionario;5.311.830,58;0,02;5.311.830,58;4.218.000,00;1,26;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
4749;ADVANCED ECHEM MATERIALS LTD;IT;Azionario;5.283.548,78;0,02;5.283.548,78;209.000,00;25,28;Taiwan;Gretai Securities Market;TWD
CROMPTON;CROMPTON GREAVES CONSUMER ELECTRIC;Consumi Discrezionali;Azionario;5.280.452,47;0,02;5.280.452,47;1.893.362,00;2,79;India;National Stock Exchange Of India;INR
PARAUCO;PARQUE ARAUCO SA;Immobili;Azionario;5.275.669,97;0,02;5.275.669,97;1.658.609,00;3,18;Cile;Santiago Stock Exchange;CLP
UTDPLT;UNITED PLANTATIONS;Generi di largo consumo;Azionario;5.266.984,73;0,02;5.266.984,73;751.050,00;7,01;Malesia;Bursa Malaysia;MYR
078930;GS HOLDINGS;Industriali;Azionario;5.264.109,09;0,02;5.264.109,09;136.326,00;38,61;Corea;Korea Exchange (Stock Market);KRW
AED;AED CASH;Liquidità e/o derivati;Contanti;5.255.680,37;0,02;5.255.680,37;19.303.063,00;27,23;Emirati Arabi Uniti;--;AED
APARINDS;APAR INDUSTRIES LTD;Industriali;Azionario;5.253.997,66;0,02;5.253.997,66;52.441,00;100,19;India;National Stock Exchange Of India;INR
GRUMAB;GRUMA;Generi di largo consumo;Azionario;5.245.669,75;0,02;5.245.669,75;302.230,00;17,36;Messico;Bolsa Mexicana De Valores;MXN
039030;EO TECHNICS LTD;IT;Azionario;5.242.617,88;0,02;5.242.617,88;30.602,00;171,32;Corea;Korea Exchange (Kosdaq);KRW
KIMS;KRISHNA INSTITUTE OF MEDICAL SCIEN;Salute;Azionario;5.237.693,69;0,02;5.237.693,69;709.201,00;7,39;India;National Stock Exchange Of India;INR
KALYANKJIL;KALYAN JEWELLERS INDIA LTD;Consumi Discrezionali;Azionario;5.232.164,68;0,02;5.232.164,68;988.823,00;5,29;India;National Stock Exchange Of India;INR
3311;CHINA STATE CONSTRUCTION INTERNATI;Industriali;Azionario;5.224.086,51;0,02;5.224.086,51;4.199.750,00;1,24;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
ASAI3;SENDAS DISTRIBUIDORA SA;Generi di largo consumo;Azionario;5.201.864,91;0,02;5.201.864,91;3.517.281,00;1,48;Brasile;XBSP;BRL
4002;AL MOUWASAT MEDICAL SERVICES;Salute;Azionario;5.199.640,52;0,02;5.199.640,52;287.328,00;18,10;Arabia Saudita;Saudi Stock Exchange;SAR
2290;YANBU NATIONAL PETROCHEMICALS;Materiali;Azionario;5.190.199,73;0,02;5.190.199,73;667.380,00;7,78;Arabia Saudita;Saudi Stock Exchange;SAR
1066;SHANDONG WEIGAO GP MEDICAL POLYMER;Salute;Azionario;5.182.629,03;0,02;5.182.629,03;7.624.000,00;0,68;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
AXIATA;AXIATA GROUP;Comunicazione;Azionario;5.179.964,28;0,02;5.179.964,28;8.153.463,00;0,64;Malesia;Bursa Malaysia;MYR
017800;HYUNDAI ELEVATOR LTD;Industriali;Azionario;5.177.735,95;0,02;5.177.735,95;82.338,00;62,88;Corea;Korea Exchange (Stock Market);KRW
002653;HAISCO PHARMACEUTICAL GROUP LTD A;Salute;Azionario;5.178.085,92;0,02;5.178.085,92;687.043,00;7,54;Cina;Shenzhen Stock Exchange;CNY
DUBK;DUKHAN BANK;Finanziari;Azionario;5.172.722,85;0,02;5.172.722,85;5.359.671,00;0,97;Qatar;Qatar Exchange;QAR
601456;GUOLIAN MINSHENG SECURITIES LTD A;Finanziari;Azionario;5.170.128,47;0,02;5.170.128,47;3.364.000,00;1,54;Cina;Shanghai Stock Exchange;CNY
MANAPPURAM;MANAPPURAM FINANCE LTD;Finanziari;Azionario;5.152.305,98;0,02;5.152.305,98;1.633.146,00;3,15;India;National Stock Exchange Of India;INR
600028;CHINA PETROLEUM & CHEMICAL CORP A;Energia;Azionario;5.147.471,06;0,02;5.147.471,06;6.248.098,00;0,82;Cina;Shanghai Stock Exchange;CNY
RVNL;RAIL VIKAS NIGAM LTD;Industriali;Azionario;5.144.210,61;0,02;5.144.210,61;1.490.511,00;3,45;India;National Stock Exchange Of India;INR
BUMI;BUMI RESOURCES;Energia;Azionario;5.141.812,28;0,02;5.141.812,28;249.093.900,00;0,02;Indonesia;Indonesia Stock Exchange;IDR
111770;YOUNGONE CORP;Consumi Discrezionali;Azionario;5.114.347,74;0,02;5.114.347,74;81.418,00;62,82;Corea;Korea Exchange (Stock Market);KRW
600406;NARI TECHNOLOGY LTD A;Industriali;Azionario;5.106.845,49;0,02;5.106.845,49;1.561.814,00;3,27;Cina;Shanghai Stock Exchange;CNY
IFS;INTERCORP FINANCIAL SERVICES INC;Finanziari;Azionario;5.074.434,44;0,02;5.074.434,44;122.099,00;41,56;Peru;New York Stock Exchange Inc.;USD
EREGL.E;EREGLI DEMIR VE CELIK FABRIKALARI;Materiali;Azionario;5.071.602,45;0,02;5.071.602,45;8.710.467,00;0,58;Turchia;Istanbul Stock Exchange;TRY
2354;FOXCONN TECHNOLOGY LTD;IT;Azionario;5.059.919,19;0,02;5.059.919,19;2.543.623,00;1,99;Taiwan;Taiwan Stock Exchange;TWD
6515;WINWAY TECHNOLOGY LTD;IT;Azionario;5.060.650,02;0,02;5.060.650,02;57.000,00;88,78;Taiwan;Taiwan Stock Exchange;TWD
JOYY;JOYY ADR INC;Comunicazione;Azionario;5.056.378,00;0,02;5.056.378,00;79.628,00;63,50;Cina;NASDAQ;USD
PAGS;PAGSEGURO DIGITAL LTD CLASS A;Finanziari;Azionario;5.050.711,26;0,02;5.050.711,26;504.063,00;10,02;Brasile;New York Stock Exchange Inc.;USD
TFG;THE FOSCHINI GROUP LTD;Consumi Discrezionali;Azionario;5.036.616,09;0,02;5.036.616,09;1.018.246,00;4,95;Sud Africa;Johannesburg Stock Exchange;ZAR
MTELEKOM;MAGYAR TELEKOM;Comunicazione;Azionario;5.030.535,00;0,02;5.030.535,00;941.596,00;5,34;Ungheria;Budapest Stock Exchange;HUF
2610;CHINA AIRLINES LTD;Industriali;Azionario;5.031.346,73;0,02;5.031.346,73;7.971.000,00;0,63;Taiwan;Taiwan Stock Exchange;TWD
1882;HAITIAN INTERNATIONAL LTD;Industriali;Azionario;5.018.112,43;0,02;5.018.112,43;1.767.000,00;2,84;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
002517;KINGNET NETWORK LTD A;Comunicazione;Azionario;5.013.393,18;0,02;5.013.393,18;1.628.000,00;3,08;Cina;Shenzhen Stock Exchange;CNY
214450;PHARMARESEARCH LTD;Salute;Azionario;5.013.875,08;0,02;5.013.875,08;19.383,00;258,67;Corea;Korea Exchange (Kosdaq);KRW
772;CHINA LITERATURE LTD;Comunicazione;Azionario;4.985.032,80;0,02;4.985.032,80;1.158.700,00;4,30;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
Q*;QUALITAS CONTROLADORA;Finanziari;Azionario;4.978.084,99;0,02;4.978.084,99;513.859,00;9,69;Messico;Bolsa Mexicana De Valores;MXN
3380;ALPHA NETWORKS INC;IT;Azionario;4.978.717,50;0,02;4.978.717,50;4.798.000,00;1,04;Taiwan;Taiwan Stock Exchange;TWD
601857;PETROCHINA LTD A;Energia;Azionario;4.948.530,92;0,02;4.948.530,92;3.667.200,00;1,35;Cina;Shanghai Stock Exchange;CNY
PPB;PPB GROUP;Generi di largo consumo;Azionario;4.948.955,41;0,02;4.948.955,41;2.025.360,00;2,44;Malesia;Bursa Malaysia;MYR
CSMG3;COMPANHIA DE SANEAMENTO DE MINAS G;Imprese di servizi di pubblica utilità;Azionario;4.949.574,31;0,02;4.949.574,31;610.504,00;8,11;Brasile;XBSP;BRL
2105;CHENG SHIN RUBBER INDUSTRY LTD;Consumi Discrezionali;Azionario;4.946.119,51;0,02;4.946.119,51;5.013.000,00;0,99;Taiwan;Taiwan Stock Exchange;TWD
CPLE5;CIA PARANAENSE DE ENERGIA COPEL CO;Imprese di servizi di pubblica utilità;Azionario;4.928.673,36;0,02;4.928.673,36;1.843.986,00;2,67;Brasile;XBSP;BRL
CMPC;EMPRESAS CMPC SA;Materiali;Azionario;4.923.261,28;0,02;4.923.261,28;3.147.550,00;1,56;Cile;Santiago Stock Exchange;CLP
DIALOG;DIALOG GROUP;Energia;Azionario;4.917.886,50;0,02;4.917.886,50;11.370.876,00;0,43;Malesia;Bursa Malaysia;MYR
6098;COUNTRY GARDEN SERVICES HOLDINGS L;Immobili;Azionario;4.910.825,69;0,02;4.910.825,69;6.066.000,00;0,81;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
FILM;MD ENTERTAINMENT;Comunicazione;Azionario;4.913.755,78;0,02;4.913.755,78;7.444.340,00;0,66;Indonesia;Indonesia Stock Exchange;IDR
FROTO.E;FORD OTOMOTIV SANAYI A;Consumi Discrezionali;Azionario;4.908.555,50;0,02;4.908.555,50;2.110.580,00;2,33;Turchia;Istanbul Stock Exchange;TRY
TAEE11;TRANSMISSORA ALIANCA ENERGIA ELETR;Imprese di servizi di pubblica utilità;Azionario;4.909.263,30;0,02;4.909.263,30;624.054,00;7,87;Brasile;XBSP;BRL
ANTM;ANEKA TAMBANG;Materiali;Azionario;4.906.134,00;0,02;4.906.134,00;26.983.737,00;0,18;Indonesia;Indonesia Stock Exchange;IDR
2542;HIGHWEALTH CONSTRUCTION CORP;Immobili;Azionario;4.899.091,16;0,02;4.899.091,16;4.142.241,00;1,18;Taiwan;Taiwan Stock Exchange;TWD
011790;SKC LTD;Materiali;Azionario;4.899.849,27;0,02;4.899.849,27;64.238,00;76,28;Corea;Korea Exchange (Stock Market);KRW
9688;ZAI LAB LTD;Salute;Azionario;4.897.261,43;0,02;4.897.261,43;2.765.620,00;1,77;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
4200;ALDREES PETROLEUM AND TRANSPORT SE;Consumi Discrezionali;Azionario;4.888.840,60;0,01;4.888.840,60;146.396,00;33,39;Arabia Saudita;Saudi Stock Exchange;SAR
001040;CJ CORP;Industriali;Azionario;4.884.042,91;0,01;4.884.042,91;40.589,00;120,33;Corea;Korea Exchange (Stock Market);KRW
2380;CHINA POWER INTERNATIONAL DEVELOPM;Imprese di servizi di pubblica utilità;Azionario;4.870.019,73;0,01;4.870.019,73;10.985.000,00;0,44;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
RES;RESILIENT PROP LTD;Immobili;Azionario;4.868.035,55;0,01;4.868.035,55;1.072.553,00;4,54;Sud Africa;Johannesburg Stock Exchange;ZAR
005940;NH INVESTMENT & SECURITIES LTD;Finanziari;Azionario;4.857.939,93;0,01;4.857.939,93;341.091,00;14,24;Corea;Korea Exchange (Stock Market);KRW
RA;REGIONAL SAB DE CV;Finanziari;Azionario;4.846.874,29;0,01;4.846.874,29;633.165,00;7,65;Messico;Bolsa Mexicana De Valores;MXN
2049;HIWIN TECHNOLOGIES CORP;Industriali;Azionario;4.848.317,99;0,01;4.848.317,99;758.526,00;6,39;Taiwan;Taiwan Stock Exchange;TWD
ENGI11;ENERGISA UNITS SA;Imprese di servizi di pubblica utilità;Azionario;4.840.433,54;0,01;4.840.433,54;524.162,00;9,23;Brasile;XBSP;BRL
051900;LG H & H LTD;Generi di largo consumo;Azionario;4.832.072,92;0,01;4.832.072,92;26.621,00;181,51;Corea;Korea Exchange (Stock Market);KRW
MOTILALOFS;MOTILAL OSWAL FINANCIAL SERVICES L;Finanziari;Azionario;4.800.369,90;0,01;4.800.369,90;516.214,00;9,30;India;National Stock Exchange Of India;INR
ADRO;ALAMTRI RESOURCES INDONESIA;Energia;Azionario;4.793.535,25;0,01;4.793.535,25;43.772.200,00;0,11;Indonesia;Indonesia Stock Exchange;IDR
546;FUFENG GROUP LTD;Materiali;Azionario;4.788.581,27;0,01;4.788.581,27;4.550.000,00;1,05;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
LEGN;LEGEND BIOTECH ADR REP CORP;Salute;Azionario;4.778.921,25;0,01;4.778.921,25;217.125,00;22,01;Cina;NASDAQ;USD
NH;NARAYANA HRUDAYALAYA LTD;Salute;Azionario;4.773.738,42;0,01;4.773.738,42;227.944,00;20,94;India;National Stock Exchange Of India;INR
2883;CHINA OILFIELD SERVICES LTD H;Energia;Azionario;4.773.199,52;0,01;4.773.199,52;5.360.000,00;0,89;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
2371;TATUNG;Industriali;Azionario;4.760.827,58;0,01;4.760.827,58;4.725.950,00;1,01;Taiwan;Taiwan Stock Exchange;TWD
601816;BEIJING-SHANGHAI HIGH SPEED RAILWA;Industriali;Azionario;4.751.255,15;0,01;4.751.255,15;6.545.900,00;0,73;Cina;Shanghai Stock Exchange;CNY
175330;JB FINANCIAL GROUP LTD;Finanziari;Azionario;4.752.631,16;0,01;4.752.631,16;284.185,00;16,72;Corea;Korea Exchange (Stock Market);KRW
656;FOSUN INTERNATIONAL LTD;Industriali;Azionario;4.747.878,83;0,01;4.747.878,83;7.729.656,00;0,61;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
SNT;SANTAM LTD;Finanziari;Azionario;4.734.655,43;0,01;4.734.655,43;190.257,00;24,89;Sud Africa;Johannesburg Stock Exchange;ZAR
601127;SERES GROUP LTD A;Consumi Discrezionali;Azionario;4.737.462,98;0,01;4.737.462,98;279.100,00;16,97;Cina;Shanghai Stock Exchange;CNY
TIMECOM;TIME DOTCOM;Comunicazione;Azionario;4.725.363,47;0,01;4.725.363,47;3.516.100,00;1,34;Malesia;Bursa Malaysia;MYR
354;CHINASOFT INTERNATIONAL LTD;IT;Azionario;4.712.813,63;0,01;4.712.813,63;7.248.000,00;0,65;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
KLBF;KALBE FARMA;Salute;Azionario;4.711.242,48;0,01;4.711.242,48;64.354.800,00;0,07;Indonesia;Indonesia Stock Exchange;IDR
BZFUT;CASH COLLATERAL USD BZFUT;Liquidità e/o derivati;Cash Collateral and Margins;4.689.110,00;0,01;4.689.110,00;4.689.110,00;100,00;Stati Uniti;--;USD
GOAU4;METALURGICA GERDAU PREF SA;Materiali;Azionario;4.688.468,15;0,01;4.688.468,15;2.157.534,00;2,17;Brasile;XBSP;BRL
5434;TOPCO SCIENTIFIC LTD;IT;Azionario;4.676.061,13;0,01;4.676.061,13;489.753,00;9,55;Taiwan;Taiwan Stock Exchange;TWD
4100;MAKKAH CONSTRUCTION AND DEVELOPMEN;Immobili;Azionario;4.663.272,97;0,01;4.663.272,97;209.045,00;22,31;Arabia Saudita;Saudi Stock Exchange;SAR
3896;KINGSOFT CLOUD HOLDINGS LTD;IT;Azionario;4.657.184,90;0,01;4.657.184,90;6.040.330,00;0,77;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
601225;SHAANXI COAL INDUSTRY LTD A;Energia;Azionario;4.658.269,49;0,01;4.658.269,49;1.521.100,00;3,06;Cina;Shanghai Stock Exchange;CNY
4966;PARADE TECHNOLOGIES LTD;IT;Azionario;4.644.276,90;0,01;4.644.276,90;242.000,00;19,19;Taiwan;Gretai Securities Market;TWD
139130;DGB FINANCIAL GROUP;Finanziari;Azionario;4.619.614,60;0,01;4.619.614,60;476.194,00;9,70;Corea;Korea Exchange (Stock Market);KRW
2889;IBF FINANCIAL HOLDINGS LTD SHA;Finanziari;Azionario;4.608.657,62;0,01;4.608.657,62;8.951.497,00;0,51;Taiwan;Taiwan Stock Exchange;TWD
MULT3;MULTIPLAN EMPREENDIMENTOS IMOBILIA;Immobili;Azionario;4.604.507,40;0,01;4.604.507,40;865.247,00;5,32;Brasile;XBSP;BRL
2633;TAIWAN HIGH SPEED RAIL CORP;Industriali;Azionario;4.606.085,72;0,01;4.606.085,72;5.235.000,00;0,88;Taiwan;Taiwan Stock Exchange;TWD
600919;BANK OF JIANGSU CORPORATION LTD A;Finanziari;Azionario;4.606.113,85;0,01;4.606.113,85;3.124.059,00;1,47;Cina;Shanghai Stock Exchange;CNY
600183;SHENGYI TECHNOLOGY LTD A;IT;Azionario;4.595.978,21;0,01;4.595.978,21;547.300,00;8,40;Cina;Shanghai Stock Exchange;CNY
TAVHL.E;TAV HAVALIMANLARI HOLDING A;Industriali;Azionario;4.588.258,65;0,01;4.588.258,65;630.426,00;7,28;Turchia;Istanbul Stock Exchange;TRY
